,0,0,0,0,0
328,松山區新東街6巷10號,獨立套房 10坪 5F/5F,民生社區松山區-新東街6巷10號,距南京三民站633公尺,12000
329,不租會後悔!!超值大觀路雅緻套房,獨立套房 8.5坪 2F/4F,大觀幸福站板橋區-大觀路二段,距亞東醫院站720公尺,8500
330,近捷運、三和夜市、迢商,獨立套房 6坪 3F/4F,三重區-萬全街,距三重國小站265公尺,7500
331,近捷運公車站格局方正明亮溫馨交通方便,獨立套房 13坪 2F/2F,三重區-重新路一段,距台北橋站275公尺,15000
332,七張捷運六分鐘,獨立套房 4坪 5F/5F,新店區-德正街27巷13號,距七張站444公尺,5500
333,獨立套房大陽台近捷運站優選好屋,獨立套房 8坪 3F/12F,滿築公寓中和區-景平路64巷,距秀朗橋站401公尺,11500
334,全新裝潢/台北橋站3分鐘/豪華套房優選好屋,獨立套房 9坪 1F/2F,三重區-福裕街34號,距台北橋站245公尺,16800
335,三重仁愛街鄰近捷運站優質套房~限女性,獨立套房 5坪 5F/5F,三重區-仁愛街,距三重國小站430公尺,6500
336,專人管理.附家具套房優選好屋,獨立套房 10坪 2F/4F,化成路獨棟新莊區-化成路63巷,距幸福站616公尺,10000
337,靜巷，交通，生活，超便利，單人優質套房優選好屋,獨立套房 5.5坪 2F/2F,新莊區-義豐街5巷,距輔大站592公尺,5700
338,樂華商圈，近比漾，頂溪.永安巿場雙捷運,獨立套房 15坪 3F/5F,永和區-保平路30巷,距永安市場591公尺,12000
339,新莊輔大捷運站超方便獨立套房,獨立套房 4.5坪 3F/5F,新莊區-中正路516號,距輔大站299公尺,6000
340,電梯代收垃圾獨立洗衣機24H保全,獨立套房 8.8坪 10F/12F,三重區-中正南路,距菜寮站322公尺,11000
341,全新裝潢雙人套房/近中山國小.雙連捷運站,獨立套房 10坪 10F/10F,巴黎唐城中山區-民生東路一段87號,距中山國小站512公尺,17000
342,自強路舒適套房（年前签约租金优惠半个月）,獨立套房 5.5坪 4F/4F,三重區-自強路二段,no info,6800
343,設計師設計全新裝潢新傢俱套房丹鳳站優選好屋,獨立套房 6坪 2F/3F,新莊區-中正路,距丹鳳站169公尺,12000
344,先嗇宮捷運站酒店式精美獨立套房優選好屋,獨立套房 7.3坪 2F/10F,阿姆斯壯企業總部三重區-光復路一段83巷16號,距先嗇宮站626公尺,12800
345,新裝潢未入住獨立套房,獨立套房 4坪 1F/4F,板橋區-大觀路二段37巷,距亞東醫院站668公尺,8000
346,精緻裝潢《大套房出租》羅斯福路景美街,獨立套房 9坪 4F/4F,文山區-景美街,距景美站242公尺,13000
347,新店北新路~七張捷運站~單人床獨立套房,獨立套房 5坪 5F/5F,新店區-北新路二段,距七張站258公尺,6800
348,"頂級美寓套房(菜寮捷運站,中山藝術公園)優選好屋",獨立套房 7坪 4F/5F,三重區-中正南路45巷,距菜寮站226公尺,8000
349,新莊區天祥街百萬裝潢時尚小豪宅,獨立套房 10坪 3F/4F,新莊區-天祥街22號,距丹鳳站526公尺,12000
350,溫馨大套房獨立陽台/獨立廚房/天然瓦斯優選好屋,獨立套房 12.8坪 5F/22F,皇普大道東中和區-景平路,距秀朗橋站406公尺,19500
351,信義路六段底全新歐式裝潢四面採光機能佳,獨立套房 8坪 4F/4F,信義區-福德街,距永春站629公尺,8500
352,捷運信義安和101通化街1樓雙人全新套房,獨立套房 4.5坪 1F/4F,大安區-通化街98巷6號,距信義安和站411公尺,8800
353,忠孝東路，SOGO後方，鬧中取靜的好所在優選好屋,獨立套房 7坪 5F/5F,大安區-忠孝東路三段276巷,距忠孝復興站171公尺,11500
354,捷運對面優質套房(B)優選好屋,獨立套房 5坪 5F/7F,喜年來新莊區-中正路901號,距迴龍站38公尺,8300
355,近捷運、公園、靜巷、對外窗、衣帽間優選好屋,獨立套房 15坪 4F/4F,中和區-保健路48巷,距景安站565公尺,13000
356,採光、天然瓦斯、乾濕分離、廚房、陽台,獨立套房 11.7坪 4F/6F,仁愛精典中正區-仁愛路二段38巷,距東門站325公尺,20000
357,景安捷運6分鐘公寓三樓家電家具洗衣機陽台,獨立套房 10坪 3F/5F,中和區-中正路65巷,距景安站369公尺,14000
358,耕莘醫院、七張捷運生活機能佳,獨立套房 6坪 3F/5F,新店區-中正路309號,距七張站646公尺,8000
359,低樓層新裝潢-獨立陽台洗衣機-神近捷運,獨立套房 7坪 3F/5F,三重區-三和路四段125巷,距三和國中站158公尺,14000
360,耕莘醫院、七張捷運生活機能佳,獨立套房 6坪 3F/5F,新店區-中正路309號,距七張站646公尺,8000
361,景安站附近一樓獨立套房(可寵物),獨立套房 7坪 1F/5F,中和區-景安路208巷,距景安站324公尺,13000
362,忠孝東路，SOGO後方，鬧中取靜的好所在優選好屋,獨立套房 7坪 5F/5F,大安區-忠孝東路三段276巷,距忠孝復興站171公尺,11500
363,捷運信義安和101通化街1樓雙人全新套房,獨立套房 4.5坪 1F/4F,大安區-通化街98巷6號,距信義安和站411公尺,8800
364,精品旅館級的套房設計，一房一廳，稀有釋出,獨立套房 10坪 3F/4F,中和區-中山路二段,距永安市場774公尺,12500
365,三民路61巷近頂埔捷運站全新裝潢獨立套房,獨立套房 10坪 3F/3F,陽光套房土城區-三民路61巷,距頂埔站480公尺,8800
366,獨立套房全新裝潢優選好屋,獨立套房 5坪 3F/5F,松山區-八德路三段71巷,距台北小巨蛋站375公尺,16500
367,近捷運、公園、靜巷、對外窗、衣帽間優選好屋,獨立套房 15坪 4F/4F,中和區-保健路48巷,距景安站565公尺,13000
368,套房出租，近捷運先嗇宮/重新路五段/湯城,獨立套房 5坪 4F/5F,三重區-中興南街29號,距先嗇宮站278公尺,7000
369,高樓層景觀溫馨套房,獨立套房 樓中樓 13.4坪 34F/41F,東帝士中和區-景平路180號,距景平站81公尺,16000
370,全新裝潢，鄰近優質學區、公館商圈,獨立套房 5坪 3F/4F,文山區-羅斯福路五段,no info,16000
371,捷運(永安市場站)獨立陽台美套房,獨立套房 樓中樓 12坪 21F/21F,美麗永安中和區-中和路,距永安市場34公尺,19500
372,*﻿﻿精品小宅*~優美電梯套房優選好屋,獨立套房 10坪 4F/5F,三重區-自強路二段,no info,12800
373,低樓層新裝潢-獨立陽台洗衣機-神近捷運,獨立套房 7坪 3F/5F,三重區-三和路四段125巷,距三和國中站158公尺,14000
374,乾淨明亮生活便利,獨立套房 6坪 4F/5F,中和區-景新街467巷,距南勢角站518公尺,8500
375,比漾樂華保生路東家創世紀獨立套房,獨立套房 13.7坪 15F/26F,東家創世紀永和區-保生路22巷,距永安市場745公尺,16000
376,忠孝路女性大套房,獨立套房 8坪 5F/5F,板橋區-忠孝路,no info,7500
377,飯店式管理-美麗景安雙捷運套房,獨立套房 13.1坪 8F/19F,美麗景安中和區-景平路,距景安站38公尺,19000
378,3樓套房出租府中捷運站旁,獨立套房 7坪 3F/4F,板橋區-中山路一段117號,距府中站236公尺,9000
379,(新板特區地段好設備佳超優質)優選好屋,獨立套房 7坪 5F/5F,板橋區-民安街,距板橋站(環狀線)482公尺,8600
380,全新獨立套房,獨立套房 7坪 4F/4F,三重區-介壽路179號,距三重國小站283公尺,10000
381,板橋中山路二段埔墘優質套房,獨立套房 6坪 6F/6F,板橋區-懷仁街85巷,距板新站697公尺,7800
382,飯店式全新裝潢近通化商圈信義安和捷運站,獨立套房 8坪 2F/5F,大安區-臨江街40巷,距信義安和站528公尺,16800
383,捷運小清新乾濕分離獨立衛浴~近華碩優選好屋,獨立套房 6.2坪 1F/5F,新文化社區北投區-中央北路二段42巷,距新北投761公尺,13900
384,近捷運南勢角站生活機能絶佳好房,獨立套房 10坪 4F/5F,中和區-忠孝街97號,距南勢角站554公尺,13000
385,離捷運一分鐘鬧中取靜,獨立套房 12坪 1F/5F,永和區-中興街10巷5弄3號,距頂溪站197公尺,15000
386,最優資價廉的單身套房-近永安捷運站及夜市,獨立套房 5坪 4F/5F,永和區-永貞路287巷,距永安市場339公尺,6500
387,捷運電梯陽台廚房採光套房/車位另計,獨立套房 12坪 3F/12F,長門金冠中山區-新生北路二段96號,距中山國小站405公尺,16000
388,全新套房步行8分鐘至頂埔捷運站鴻海正崴優選好屋,獨立套房 7.5坪 3F/5F,土城區-福安街56號,距頂埔站606公尺,7800
389,頂埔工業區內電梯套房8坪月租9000,獨立套房 8坪 6F/7F,土城區-民族街60號,距頂埔站526公尺,9000
390,耕莘醫院、七張捷運生活機能佳,獨立套房 6坪 3F/5F,新店區-中正路309號,距七張站646公尺,8000
391,景安站附近一樓獨立套房(可寵物),獨立套房 7坪 1F/5F,中和區-景安路208巷,距景安站324公尺,13000
392,忠孝東路，SOGO後方，鬧中取靜的好所在優選好屋,獨立套房 7坪 5F/5F,大安區-忠孝東路三段276巷,距忠孝復興站171公尺,11500
393,捷運信義安和101通化街1樓雙人全新套房,獨立套房 4.5坪 1F/4F,大安區-通化街98巷6號,距信義安和站411公尺,8800
394,精品旅館級的套房設計，一房一廳，稀有釋出,獨立套房 10坪 3F/4F,中和區-中山路二段,距永安市場774公尺,12500
395,三民路61巷近頂埔捷運站全新裝潢獨立套房,獨立套房 10坪 3F/3F,陽光套房土城區-三民路61巷,距頂埔站480公尺,8800
396,獨立套房全新裝潢優選好屋,獨立套房 5坪 3F/5F,松山區-八德路三段71巷,距台北小巨蛋站375公尺,16500
397,近捷運、公園、靜巷、對外窗、衣帽間優選好屋,獨立套房 15坪 4F/4F,中和區-保健路48巷,距景安站565公尺,13000
398,套房出租，近捷運先嗇宮/重新路五段/湯城,獨立套房 5坪 4F/5F,三重區-中興南街29號,距先嗇宮站278公尺,7000
399,高樓層景觀溫馨套房,獨立套房 樓中樓 13.4坪 34F/41F,東帝士中和區-景平路180號,距景平站81公尺,16000
400,全新裝潢，鄰近優質學區、公館商圈,獨立套房 5坪 3F/4F,文山區-羅斯福路五段,no info,16000
401,捷運(永安市場站)獨立陽台美套房,獨立套房 樓中樓 12坪 21F/21F,美麗永安中和區-中和路,距永安市場34公尺,19500
402,*﻿﻿精品小宅*~優美電梯套房優選好屋,獨立套房 10坪 4F/5F,三重區-自強路二段,no info,12800
403,低樓層新裝潢-獨立陽台洗衣機-神近捷運,獨立套房 7坪 3F/5F,三重區-三和路四段125巷,距三和國中站158公尺,14000
404,乾淨明亮生活便利,獨立套房 6坪 4F/5F,中和區-景新街467巷,距南勢角站518公尺,8500
405,比漾樂華保生路東家創世紀獨立套房,獨立套房 13.7坪 15F/26F,東家創世紀永和區-保生路22巷,距永安市場745公尺,16000
406,忠孝路女性大套房,獨立套房 8坪 5F/5F,板橋區-忠孝路,no info,7500
407,飯店式管理-美麗景安雙捷運套房,獨立套房 13.1坪 8F/19F,美麗景安中和區-景平路,距景安站38公尺,19000
408,3樓套房出租府中捷運站旁,獨立套房 7坪 3F/4F,板橋區-中山路一段117號,距府中站236公尺,9000
409,(新板特區地段好設備佳超優質)優選好屋,獨立套房 7坪 5F/5F,板橋區-民安街,距板橋站(環狀線)482公尺,8600
410,全新獨立套房,獨立套房 7坪 4F/4F,三重區-介壽路179號,距三重國小站283公尺,10000
411,板橋中山路二段埔墘優質套房,獨立套房 6坪 6F/6F,板橋區-懷仁街85巷,距板新站697公尺,7800
412,飯店式全新裝潢近通化商圈信義安和捷運站,獨立套房 8坪 2F/5F,大安區-臨江街40巷,距信義安和站528公尺,16800
413,捷運小清新乾濕分離獨立衛浴~近華碩優選好屋,獨立套房 6.2坪 1F/5F,新文化社區北投區-中央北路二段42巷,距新北投761公尺,13900
414,近捷運南勢角站生活機能絶佳好房,獨立套房 10坪 4F/5F,中和區-忠孝街97號,距南勢角站554公尺,13000
415,離捷運一分鐘鬧中取靜,獨立套房 12坪 1F/5F,永和區-中興街10巷5弄3號,距頂溪站197公尺,15000
416,最優資價廉的單身套房-近永安捷運站及夜市,獨立套房 5坪 4F/5F,永和區-永貞路287巷,距永安市場339公尺,6500
417,捷運電梯陽台廚房採光套房/車位另計,獨立套房 12坪 3F/12F,長門金冠中山區-新生北路二段96號,距中山國小站405公尺,16000
418,全新套房步行8分鐘至頂埔捷運站鴻海正崴優選好屋,獨立套房 7.5坪 3F/5F,土城區-福安街56號,距頂埔站606公尺,7800
419,頂埔工業區內電梯套房8坪月租9000,獨立套房 8坪 6F/7F,土城區-民族街60號,距頂埔站526公尺,9000
420,永安市場捷運巷內寧靜套房,獨立套房 6坪 2F/4F,永和區-水源街21巷,距永安市場249公尺,9000
421,全新裝潢光華商圈溫馨大套房寵貓宅,獨立套房 9坪 5F/5F,蘆洲區-光華路22巷6號,距三民高中站590公尺,12000
422,淡江大學旁捷運精緻獨立套房歡迎學生上班族優選好屋,獨立套房 7坪 5F/5F,淡水區-英專路124號,距淡水站548公尺,6000
423,優質舒適套房，設備完善安全，生活機能佳優選好屋,獨立套房 8坪 3F/4F,三重區-重陽路三段,no info,13000
424,紅樹林雙捷運套房,獨立套房 樓中樓 16坪 3F/21F,康和紅樹林淡水區-中正東路二段125號,距紅樹林站321公尺,15000
425,江翠捷運站全新家電床墊套房出租,獨立套房 8坪 3F/5F,板橋區-萬板路,距江子翠站768公尺,5500
426,可短租2樓交通便利近美食代收垃圾包裹,獨立套房 5坪 2F/5F,三重區-中華路,距三重站747公尺,7200
427,新埔站裕民街夜市新埔國中小四維路優選好屋,獨立套房 7坪 3F/5F,板橋區-裕民街111巷3弄2號,距環狀線新埔民生站692公尺,8500
428,捷運到站就到家優選好屋,獨立套房 12坪 7F/19F,永和區-永和路二段166號,距頂溪站138公尺,18000
429,府中捷運機能齊全優質套房,獨立套房 8.5坪 2F/4F,板橋區-西門街18號,距府中站579公尺,10000
430,稀有獨立門牌套房-可戶籍-租金含管理費,獨立套房 6坪 4F/13F,依社區名稱三重區-三和路二段,距三重國小站187公尺,14000
431,中和區公所五樓公寓有窗獨立大套房優選好屋,獨立套房 6坪 5F/6F,中和區-景平路539號,距中和站438公尺,8500
432,獨立套房出租近世新大學優選好屋,獨立套房 6坪 2F/4F,文山區-試院路154巷,距景美站714公尺,8500
433,新裝修雅致套房-市區機能性高交通便利,獨立套房 6坪 4F/4F,萬華區-艋舺大道86巷,距龍山寺站435公尺,9000
434,永安捷運站豪華獨立套房,獨立套房 10坪 2F/5F,永和區-中和路,距永安市場200公尺,16000
435,松山捷運站成美橋旁全新裝潢工業風套房優選好屋,獨立套房 7坪 3F/5F,南港區-南港路三段147號,距松山站710公尺,14500
436,士林捷運獨立套房全新裝潢,獨立套房 9坪 3F/3F,士林區-中正路223巷,距士林站174公尺,15000
437,板橋莒光路2樓套房免爬高,獨立套房 5坪 2F/4F,板橋區-莒光路180巷,距新埔站527公尺,7400
438,電梯頂樓獨立安靜遠離塵囂精心裝修就為了您優選好屋,獨立套房 12坪 7F/7F,愛家名園三重區-長壽西街,距三重國小站582公尺,15000
439,~捷運海山站~獨立門牌優質大套房稀有釋出優選好屋,獨立套房 14.5坪 6F/22F,良辰吉市土城區-裕民路,距海山站512公尺,16800
440,雙連捷運站旁（全新裝潢）,獨立套房 5坪 7F/12F,中山區-民生西路,距雙連站170公尺,14000
441,761團隊:一樓，有大陽台，代收垃圾信件優選好屋,獨立套房 10坪 1F/7F,永和區-水源街45巷,距永安市場218公尺,14800
442,永春象山捷運庭院美裝全新套房,獨立套房 9.8坪 5F/5F,信義區-虎林街232巷,距臺北市政府松德辦公大樓432公尺,15000
443,舒適套房/近景安站/一卡皮箱即可入住優選好屋,獨立套房 6坪 4F/5F,中和區-中興街,距景安站535公尺,12500
444,🔥府中捷運５分鐘🔥獨立房廳、可養貓,獨立套房 8坪 5F/5F,文化路一段府中路忠孝路重慶路旁板橋區-重慶路89巷,距府中站429公尺,17800
445,近輔大.近捷運.磚隔間,獨立套房 3.2坪 2F/3F,新莊區-福營路145巷,距輔大站309公尺,6000
446,乾淨舒適的套房,獨立套房 6坪 4F/5F,新店區-中正路524號,距十四張站636公尺,7200
447,近雙捷運火車站，戶戶雙窗，採光佳通風好,獨立套房 6坪 4F/4F,板橋區-文化路一段285巷2號,距板橋站(環狀線)410公尺,8500
448,全新6坪套房鄰近市政府永春捷運站,獨立套房 6坪 4F/4F,信義區-永吉路180巷53弄10號,距永春站549公尺,12000
449,中和員山路全新完工完美套房,獨立套房 8坪 3F/3F,中和區-員山路,no info,9500
450,永安市場捷運巷內寧靜套房,獨立套房 6坪 2F/4F,永和區-水源街21巷,距永安市場249公尺,9000
451,全新裝潢光華商圈溫馨大套房寵貓宅,獨立套房 9坪 5F/5F,蘆洲區-光華路22巷6號,距三民高中站590公尺,12000
452,淡江大學旁捷運精緻獨立套房歡迎學生上班族優選好屋,獨立套房 7坪 5F/5F,淡水區-英專路124號,距淡水站548公尺,6000
453,優質舒適套房，設備完善安全，生活機能佳優選好屋,獨立套房 8坪 3F/4F,三重區-重陽路三段,no info,13000
454,紅樹林雙捷運套房,獨立套房 樓中樓 16坪 3F/21F,康和紅樹林淡水區-中正東路二段125號,距紅樹林站321公尺,15000
455,江翠捷運站全新家電床墊套房出租,獨立套房 8坪 3F/5F,板橋區-萬板路,距江子翠站768公尺,5500
456,可短租2樓交通便利近美食代收垃圾包裹,獨立套房 5坪 2F/5F,三重區-中華路,距三重站747公尺,7200
457,新埔站裕民街夜市新埔國中小四維路優選好屋,獨立套房 7坪 3F/5F,板橋區-裕民街111巷3弄2號,距環狀線新埔民生站692公尺,8500
458,捷運到站就到家優選好屋,獨立套房 12坪 7F/19F,永和區-永和路二段166號,距頂溪站138公尺,18000
459,府中捷運機能齊全優質套房,獨立套房 8.5坪 2F/4F,板橋區-西門街18號,距府中站579公尺,10000
460,稀有獨立門牌套房-可戶籍-租金含管理費,獨立套房 6坪 4F/13F,依社區名稱三重區-三和路二段,距三重國小站187公尺,14000
461,中和區公所五樓公寓有窗獨立大套房優選好屋,獨立套房 6坪 5F/6F,中和區-景平路539號,距中和站438公尺,8500
462,獨立套房出租近世新大學優選好屋,獨立套房 6坪 2F/4F,文山區-試院路154巷,距景美站714公尺,8500
463,新裝修雅致套房-市區機能性高交通便利,獨立套房 6坪 4F/4F,萬華區-艋舺大道86巷,距龍山寺站435公尺,9000
464,永安捷運站豪華獨立套房,獨立套房 10坪 2F/5F,永和區-中和路,距永安市場200公尺,16000
465,松山捷運站成美橋旁全新裝潢工業風套房優選好屋,獨立套房 7坪 3F/5F,南港區-南港路三段147號,距松山站710公尺,14500
466,士林捷運獨立套房全新裝潢,獨立套房 9坪 3F/3F,士林區-中正路223巷,距士林站174公尺,15000
467,板橋莒光路2樓套房免爬高,獨立套房 5坪 2F/4F,板橋區-莒光路180巷,距新埔站527公尺,7400
468,電梯頂樓獨立安靜遠離塵囂精心裝修就為了您優選好屋,獨立套房 12坪 7F/7F,愛家名園三重區-長壽西街,距三重國小站582公尺,15000
469,~捷運海山站~獨立門牌優質大套房稀有釋出優選好屋,獨立套房 14.5坪 6F/22F,良辰吉市土城區-裕民路,距海山站512公尺,16800
470,雙連捷運站旁（全新裝潢）,獨立套房 5坪 7F/12F,中山區-民生西路,距雙連站170公尺,14000
471,761團隊:一樓，有大陽台，代收垃圾信件優選好屋,獨立套房 10坪 1F/7F,永和區-水源街45巷,距永安市場218公尺,14800
472,永春象山捷運庭院美裝全新套房,獨立套房 9.8坪 5F/5F,信義區-虎林街232巷,距臺北市政府松德辦公大樓432公尺,15000
473,舒適套房/近景安站/一卡皮箱即可入住優選好屋,獨立套房 6坪 4F/5F,中和區-中興街,距景安站535公尺,12500
474,🔥府中捷運５分鐘🔥獨立房廳、可養貓,獨立套房 8坪 5F/5F,文化路一段府中路忠孝路重慶路旁板橋區-重慶路89巷,距府中站429公尺,17800
475,近輔大.近捷運.磚隔間,獨立套房 3.2坪 2F/3F,新莊區-福營路145巷,距輔大站309公尺,6000
476,乾淨舒適的套房,獨立套房 6坪 4F/5F,新店區-中正路524號,距十四張站636公尺,7200
477,近雙捷運火車站，戶戶雙窗，採光佳通風好,獨立套房 6坪 4F/4F,板橋區-文化路一段285巷2號,距板橋站(環狀線)410公尺,8500
478,全新6坪套房鄰近市政府永春捷運站,獨立套房 6坪 4F/4F,信義區-永吉路180巷53弄10號,距永春站549公尺,12000
479,中和員山路全新完工完美套房,獨立套房 8坪 3F/3F,中和區-員山路,no info,9500
480,乾淨舒適的套房,獨立套房 6坪 4F/5F,新店區-中正路524號,距十四張站636公尺,7200
481,近雙捷運火車站，戶戶雙窗，採光佳通風好,獨立套房 6坪 4F/4F,板橋區-文化路一段285巷2號,距板橋站(環狀線)410公尺,8500
482,全新6坪套房鄰近市政府永春捷運站,獨立套房 6坪 4F/4F,信義區-永吉路180巷53弄10號,距永春站549公尺,12000
483,中和員山路全新完工完美套房,獨立套房 8坪 3F/3F,中和區-員山路,no info,9500
484,獨洗陽台套房輔大好市多鴻金寶,獨立套房 7坪 5F/5F,新莊區-建安街57巷,距丹鳳站733公尺,9800
485,頂埔現代南法香頌小套房,獨立套房 8坪 5F/13F,成功地標土城區-金安街52號,距頂埔站661公尺,15000
486,永和優質套房,獨立套房 8坪 4F/5F,永和區-新生路92巷3弄21號,距頂溪站662公尺,7700
487,昌明街生活便利5樓溫馨套房優選好屋,獨立套房 5坪 5F/5F,新莊區-昌明街14巷,距幸福站466公尺,9200
488,副都心套房，乾淨，通風，整齊,獨立套房 10坪 6F/12F,容邑新莊區-富貴路162巷6號,距新北產業園區站741公尺,18000
489,近板橋站獨立洗衣機,獨立套房 6坪 1F/2F,板橋區-忠孝路15弄111號,距府中站644公尺,10000
490,東門站、永康商圈、陽台、可炊、採光佳宜,獨立套房 8坪 3F/3F,中正區-臨沂街57巷,no info,20000
491,新店三民路生活機能優光線明亮,獨立套房 10坪 5F/5F,新店區-三民路,距小碧潭站390公尺,16000
492,交通便利平價套房,獨立套房 7坪 4F/4F,三重區-大榮街,距台北橋站173公尺,9000
493,捷運中和站獨立陽台中山環河散步到捷運優選好屋,獨立套房 10坪 5F/5F,中和區-莊敬路49巷,距中和站613公尺,14511
494,全新裝設備.全新裝潢，生活商圈.夜市.運,獨立套房 8坪 5F/5F,國泰社區新莊區-新泰路,距新莊站594公尺,12500
495,永安捷運四號公園全新獨立大套房,獨立套房 6坪 1F/5F,中和區-安平路134巷,距永安市場533公尺,11800
496,*捷運菜寮站步行8分鐘*套房.優選好屋,獨立套房 6坪 6F/6F,三重區-新北大道一段46巷,距菜寮站431公尺,12000
497,輔大生活商圈優質電梯套房,獨立套房 10坪 6F/12F,輔大金財神新莊區-福營路,距輔大站442公尺,13000
498,中正路，智光商職對面，乾濕分離衛浴,獨立套房 7坪 2F/4F,永和區-中正路11號,距景平站475公尺,13000
499,景安捷運一房一廳靜巷套房免爬高,獨立套房 12坪 2F/5F,中和區-景安路203巷,距景安站115公尺,15500
500,近新店總站捷運套房,獨立套房 10坪 2F/3F,新店區-溪洲路3號,距小碧潭站555公尺,6800
501,"全新裝潢,設備齊全柔和燈光,視覺感覺超棒",獨立套房 12坪 2F/5F,中正區-沅陵街26號,距西門站408公尺,16000
502,板新捷運站前~對外窗視野廣~雅緻套房,獨立套房 6坪 4F/5F,板橋區-板新路,距板新站34公尺,10000
503,"近捷運三和國中,採光通風良好,有對外窗",獨立套房 5坪 5F/5F,三重區-車路頭街100巷,距三和國中站332公尺,8500
504,優質靜巷美套房，捷運府中站步行4分鐘,獨立套房 8坪 2F/5F,板橋區-南雅南路一段1巷3號,距府中站305公尺,11500
505,永安捷運站5分鐘2樓採光套房,獨立套房 6坪 2F/5F,中和區-宜安路,距永安市場428公尺,9500
506,"全新獨立套房,e化設備,進口寢具",獨立套房 6坪 3F/4F,三重區-大智街,距三重國小站557公尺,7500
507,景安中和站雙捷運,獨立套房 7坪 5F/6F,中和區-景平路545巷,距中和站416公尺,12800
508,獨立陽台捷運3分鐘新裝潢優選好屋,獨立套房 8坪 2F/4F,三重區-三和路四段117巷,距三和國中站136公尺,12000
509,新埔捷運站3分鐘環境單純優質套房優選好屋,獨立套房 6坪 3F/4F,板橋區-陽明街27巷,距新埔站373公尺,9800
510,房東自租43寸電視大金冷氣環境安靜乾淨,獨立套房 8坪 3F/3F,同安東街76號三樓三重區-同安東街76號,距台北橋站556公尺,11000
511,校區旁寧靜住房三重國小捷運站約200公尺,獨立套房 7坪 3F/5F,三重區-長壽街120巷,距三重國小站488公尺,7600
512,一分鐘到捷運.到站就到家,獨立套房 8坪 1F/5F,永和區-中興街10巷,距頂溪站197公尺,13000
513,鄰近江子翠站及環河快速道路,獨立套房 7坪 4F/4F,板橋區-民治街21號,距江子翠站764公尺,16000
514,忠孝敦化統領商圈後，新裝璜套房，鬧中取靜,獨立套房 6坪 5F/5F,大安區-忠孝東路四段205巷,距忠孝敦化站167公尺,11000
515,捷運永安市場站樂華夜市套房優選好屋,獨立套房 7坪 5F/5F,永和區-永和路一段18巷,距永安市場317公尺,8500
516,~北投站1分鐘~舒適大套房*網四,獨立套房 12坪 5F/13F,依現北投區-北投路二段,距北投站124公尺,18800
517,中山國小捷運採光套房可寵短租可談車位另計,獨立套房 11.1坪 4F/14F,新生首都大樓中山區-新生北路三段1號,距中山國小站153公尺,14800
518,板橋3號8分鐘致理2分鐘陽光通風寧靜優選好屋,獨立套房 5坪 4F/5F,板橋區-漢生西路89巷,距板橋站(環狀線)599公尺,9800
519,全新裝潢精美套房出租，即可入住。,獨立套房 6坪 2F/2F,三重區-安和路58巷13號,距三重國小站382公尺,8000
520,精美套房出租,獨立套房 13.5坪 8F/14F,時尚女人香新莊區-萬安街1號,距丹鳳站423公尺,15000
521,捷運永寧站4號出口獨立套房,獨立套房 3坪 3F/5F,土城區-中央路三段56號,距永寧站149公尺,8500
522,板橋埔墘板新站大面採光窗優選好屋,獨立套房 9坪 2F/3F,板橋區-永豐街12號,距板新站380公尺,9800
523,致理技術學院旁套房優選好屋,獨立套房 8坪 4F/5F,板橋區-幸福路32巷,no info,8000
524,捷運3分鐘!有陽臺!!超質感大套房!優選好屋,獨立套房 9坪 4F/5F,新店區-北新路二段,距七張站210公尺,13900
525,近捷運獨立電梯大套房,獨立套房 10.8坪 4F/14F,捷運全世界三重區-仁華街118巷,距徐匯中學站525公尺,15000
526,頂溪捷運站1分鐘鬧中取靜,獨立套房 10坪 1F/5F,永和區-中興街10巷,距頂溪站197公尺,15000
527,@近南勢角捷運站@獨立套房全配@優選好屋,獨立套房 8坪 2F/3F,中和區-興南路一段,距南勢角站236公尺,11500
528,"一只皮箱,即可入住~",獨立套房 9坪 2F/5F,中和區-忠孝街39號,距南勢角站692公尺,10000
529,捷運步行5分鐘騎車過橋即北市限租男優選好屋,獨立套房 6坪 3F/5F,三重區-中正南路93號,距菜寮站323公尺,10800
530,摩納哥歐式渡假小套房優選好屋,獨立套房 14.5坪 14F/22F,摩納哥社區淡水區-淡金路38巷,no info,18000
531,全新裝潢及家電；步行2分鐘到捷運站,獨立套房 9坪 2F/4F,三重區-捷運路19巷,距三重站124公尺,16000
532,景平路大智街交叉口～看了會喜歡的套房！,獨立套房 6坪 2F/4F,中和區-大智街5號,距景平站314公尺,7500
533,*精緻八坪套房*近永和愛買*4,獨立套房 8.3坪 2F/5F,中和區-立人街14巷,距景平站461公尺,8800
534,重新裝潢近捷運近雙十路中山路文化路旁優選好屋,獨立套房 6坪 4F/5F,板橋區-縣民大道三段91號,距新埔站735公尺,9000
535,熱鬧佳瑪光華商圈採光套房,獨立套房 6坪 4F/4F,蘆洲區-正和街96巷,距三民高中站657公尺,8300
536,捷運旁裝潢溫馨舒適設備齊全好居家優選好屋,獨立套房 10坪 7F/18F,台北GOGO淡水區-民權路173巷,距竹圍站148公尺,13500
537,舒適套房近南勢角捷運站,獨立套房 8坪 1F/4F,中和區-華新街50巷,距南勢角站698公尺,7000
538,∞套房華美，五臟俱全∞,獨立套房 5坪 3F/4F,三重區-三和路三段167巷,距三重國小站552公尺,5500
