,旅店名稱,鄰近地區,旅客評分,旅客評鑑數目,旅店當天價格,lat,log
700,三芝區的1臥室獨棟住宅 - 132平方公尺1間專用衛浴,三芝區,9.6,2,2475,25.2308808,121.5066813
701,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,no info,no info,1629,25.0439307,121.5057726
702,Jiufen Wensing House,九份,no info,no info,2147,25.1085309,121.8459857
703,九份小喵喵海景民宿,九份,no info,no info,2682,25.1075239,121.8449898
704,西門町中華,西門町,10.0,1,3122,25.0450483,121.5177209
705,西門町的1臥室公寓 - 40平方公尺1間專用衛浴,西門町,no info,no info,1308,25.0439307,121.5057726
706,芒果客棧,萬華區,8.2,735,516,25.0353388,121.5025247
707,西門町有間書房 - 平價首選 旅行新感覺,西門町,9.4,5,2752,25.0437117,121.5053975
708,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,8.4,17,2178,25.0439307,121.5057726
709,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,7.4,12,1555,25.0428958,121.5047051
710,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,no info,no info,2178,25.0428958,121.5047051
711,文山區的1臥室公寓 - 20平方公尺1間專用衛浴,文山區,8.4,3,951,24.9880071,121.5752716
712,大安區公寓套房 - 25平方公尺1間專用衛浴,大安區,7.9,4,3936,25.0450483,121.5177209
713,文山區的1臥室公寓 - 20平方公尺1間專用衛浴,文山區,8.0,1,951,24.9880072,121.5752716
714,大安區的1臥室公寓 - 42平方公尺1間專用衛浴,大安區,no info,no info,2181,25.022905,121.5264595
715,大安區公寓套房 - 16平方公尺1間專用衛浴,大安區,9.2,2,3317,25.0263074,121.543846
716,月圓汽車旅館,樹林區,6.5,220,1390,24.9738349,121.4159545
717,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,no info,no info,1600,25.0428958,121.5047051
718,大安區的3臥室公寓 - 100平方公尺1間專用衛浴,大安區,no info,no info,4976,25.0428958,121.5047051
719,大安區公寓套房 - 120平方公尺1間專用衛浴,大安區,no info,no info,3206,25.0263074,121.543846
720,大安區的1臥室公寓 - 17平方公尺1間專用衛浴,大安區,no info,no info,625,25.0450483,121.5177209
721,大安區的1臥室公寓 - 20平方公尺1間專用衛浴,大安區,no info,no info,677,24.9880072,121.5752716
722,松山區的2臥室公寓 - 82平方公尺1間專用衛浴,松山區,no info,no info,3724,25.0601727,121.5593073
723,大安區的1臥室公寓 - 23平方公尺1間專用衛浴,大安區,9.6,1,2401,25.0263074,121.543846
724,大安區的1臥室公寓 - 23平方公尺1間專用衛浴,大安區,no info,no info,2511,25.022905,121.5264595
725,西門町的1臥室公寓 - 24平方公尺1間專用衛浴,西門町,no info,no info,738,25.0428958,121.5047051
726,臺北有園飯店,中山區,8.2,1450,3256,25.0517984,121.5376517
727,小鳥敲門 Bird Villa,雙溪,9.4,29,3505,25.0415814,121.873563
728,西門町的1臥室公寓 - 30平方公尺1間專用衛浴,西門町,no info,no info,2686,25.0439307,121.5057726
729,大安區公寓套房 - 16平方公尺1間專用衛浴,大安區,no info,no info,3354,25.0263074,121.543846
730,西門町的1臥室公寓 - 23平方公尺1間專用衛浴,西門町,no info,no info,1172,25.0439307,121.5057726
731,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,8.7,12,2149,25.0439307,121.5057726
732,金瓜石雲山水小築民宿,九份,9.1,99,2165,25.1150354,121.8540279
733,西門町的1臥室公寓 - 23平方公尺1間專用衛浴,西門町,no info,no info,760,25.0439307,121.5057726
734,好眠驛站,瑞芳區,8.6,503,2212,25.1081733,121.8054313
735,西門町的1臥室公寓 - 24平方公尺1間專用衛浴,西門町,no info,no info,738,25.0439307,121.5057726
736,西門町公寓套房 - 66平方公尺1間專用衛浴,西門町,8.2,2,2417,25.0439307,121.5057726
737,九份望琴海景觀民宿,九份,no info,no info,2424,25.1077691,121.8450849
738,西門町作家居 - 家大不加價,西門町,8.9,4,2999,25.0437855,121.5054084
739,大安區的1臥室公寓 - 19平方公尺1間專用衛浴,大安區,no info,no info,2186,25.022905,121.5264595
740,西門町的1臥室公寓 - 23平方公尺1間專用衛浴,西門町,no info,no info,2593,25.0439307,121.5057726
741,三芝區的1臥室獨棟住宅 - 132平方公尺1間專用衛浴,三芝區,8.4,2,2798,25.2308807,121.5066813
742,淡水區的1臥室公寓 - 27平方公尺1間專用衛浴,淡水區,no info,no info,2582,25.1836779,121.4637702
