,0,0,0,0,0
392,奇岩站超寧靜優質套房優選好屋,獨立套房 5坪 4F/4F,北投區-公館路191巷,距奇岩719公尺,9400
393,北投區明德捷運站走路5分精緻附家具套房,獨立套房 7坪 B1/5F,北投區-建民路,距明德站340公尺,8500
394,【尊尚】大同區/短租/包水電網絡,獨立套房 10坪 6F/11F,【尊尚】大同區-南京西路,距台北車站站590公尺,16500
395,捷運科技大樓站1分【超值租案】雙面採光,獨立套房 6坪 5F/5F,大安區-復興南路二段,距科技大樓站85公尺,12499
396,捷運南京三民站1分【超值】大空間★有警衛優選好屋,獨立套房 10坪 2F/12F,松山區-南京東路五段,距南京三民站3公尺,15000
397,近捷運後山埤站【超值大空間】新裝潢★限女,獨立套房 7.5坪 5F/6F,信義區-忠孝東路五段790巷,距後山埤站245公尺,12000
398,捷運中山國小站5分【超值電梯】警衛★可寵優選好屋,獨立套房 9坪 4F/11F,中山區-農安街,距中山國小站328公尺,14999
399,捷運中山國小站5分【超值租案★晴光商圈】,獨立套房 7坪 4F/4F,中山區-農安街,距中山國小站334公尺,14500
400,"信義安和站短月租商務家庭房,套房",獨立套房 10坪 2F/4F,大安區-通化街39巷,距信義安和站396公尺,16000
401,【尊尚】大同區/短租/包水電網絡,獨立套房 8坪 6F/11F,【尊尚】大同區-南京西路,距北門站510公尺,13900
402,捷運中山國小站1分【秒殺租案】電梯*獨洗優選好屋,獨立套房 8坪 3F/8F,中山區-林森北路,距中山國小站164公尺,17499
403,捷運紀念館站1分【景觀高樓】限女*有警衛優選好屋,獨立套房 7坪 11F/12F,大安區-忠孝東路四段,距國父紀念館站235公尺,14000
404,捷運全新裝潢大套房優選好屋,獨立套房 15坪 2F/2F,中山區-吉林路,距行天宮站338公尺,16200
405,東區忠孝敦化★電梯★美甲美睫工作室,獨立套房 6.6坪 7F/12F,幸福米窩-敦南館大安區-忠孝東路四段,距忠孝敦化站109公尺,13500
406,★秒租★東區挑戰最便宜套房〃採光優,獨立套房 5坪 7F/12F,幸福米窩_敦南館大安區-忠孝東路四段,距忠孝敦化站79公尺,12000
407,★美甲美睫首選★電梯★工作室★東區,獨立套房 5坪 7F/12F,幸福米窩-敦化館大安區-忠孝東路四段107號,距忠孝敦化站142公尺,12500
408,除電全包~近長安東南京東新生北有陽台可寵,獨立套房 10坪 5F/6F,中山區-林森北路,距松江南京591公尺,19000
409,電梯大樓獨立套房優選好屋,獨立套房 8坪 6F/7F,大安區-和平東路二段96巷15弄5號,距科技大樓站336公尺,14500
410,"💗超值套房已含管,電梯有代收垃圾💗優選好屋",獨立套房 7坪 5F/7F,依現場松山區-長春路,距台北小巨蛋站513公尺,16500
411,"林森北路套房,水泥隔間垃圾代收,屋主自租",獨立套房 6坪 2F/4F,中山區-林森北路85巷,距善導寺站591公尺,9000
412,中山國小站歐風居雙人沙發獨立洗衣機流理台,獨立套房 6坪 4F/5F,中山區-農安街125巷,距中山國小站436公尺,11000
413,新裝潢挑⾼夾層捷運採光陽台獨立洗衣機,獨立套房 8坪 3F/6F,中山區-南京東路三段,距南京復興站612公尺,10500
414,行天宮4號出口後側環境清幽交通便利,獨立套房 4.2坪 4F/5F,中山區-錦州街,距行天宮站119公尺,9000
415,"信義安和站短月租商務家庭房,套房",獨立套房 10坪 3F/4F,大安區-通化街39巷,距信義安和站396公尺,19500
416,近捷運南京三民站交通發達生活機能優越,獨立套房 7坪 1F/5F,松山區-市民大道五段,距南京三民站395公尺,9500
417,❤電梯❤磁卡進出❤代收垃圾❤裝潢新,獨立套房 10坪 2F/3F,中山北路二段、南京東路一段中山區-林森北路133巷,距中山站597公尺,17000
418,❤乾淨❤便宜❤出外人❤超低價首選,獨立套房 3.6坪 1F/4F,中山區-合江街170巷,距中山國中站534公尺,8000
419,近信義安和捷運/獨立套房/限女性/環境優優選好屋,獨立套房 4坪 3F/5F,大安區-通化街,距信義安和站434公尺,10000
420,限女性獨立套房明德捷運150公尺優選好屋,獨立套房 6坪 2F/5F,北投區-懷德街3號,距明德站129公尺,13200
421,通化街捷運套房優選好屋,獨立套房 5.5坪 4F/5F,大安區-通化街101巷33弄13號,距信義安和站504公尺,11500
422,中華路獨立陽台個人洗衣曬衣優值套房優選好屋,獨立套房 6坪 3F/6F,萬華區-中華路二段150巷,no info,13500
423,溫暖的家、近龍山寺站、精緻管理式套房！,獨立套房 6坪 5F/5F,廣州大樓萬華區-廣州街146號,距龍山寺站328公尺,10000
424,獨立套房~挑高空間設計~近南京東路,獨立套房 樓中樓 5坪 7F/7F,中山區-林森北路119巷,距中山站612公尺,17000
425,北車走路3分鐘四樓大面採光獨立套房優選好屋,獨立套房 5坪 4F/5F,達里安雙子星館大同區-太原路9號,距台北車站站49公尺,18500
426,。獨立出入套房。含水電1樓,獨立套房 7坪 1F/4F,民生社區松山區-民生東路四段97巷,no info,14000
427,【國父紀念館捷運精美套】對外窗24H管理,獨立套房 8坪 1F/11F,松山區-光復北路,距台北小巨蛋站661公尺,15000
428,❤乾淨❤便宜❤出外人❤超低價首選,獨立套房 3.6坪 1F/4F,中山區-合江街170巷,距中山國中站534公尺,8000
429,耗資千萬全新設計師裝潢電梯大樓~,獨立套房 10坪 2F/6F,建成圓環大同區-南京西路185巷,距北門站695公尺,17000
430,文湖線六張犁套房（仲介勿擾）優選好屋,獨立套房 8坪 1F/5F,大安區-樂業街108巷,距六張犁站387公尺,15000
431,忠孝敦化同領後靜巷獨立套房,獨立套房 5坪 5F/5F,大安區-忠孝東路四段205巷,距忠孝敦化站167公尺,8500
432,時尚寧靜/敦化南路二段平安公園旁套房,獨立套房 樓中樓 7坪 B1/6F,大安區-敦化南路二段37巷16號,距信義安和站312公尺,12000
433,行天宮捷運站旁清淨舒適方便的靜巷套房,獨立套房 6坪 4F/4F,中山區-建國北路二段186巷,距行天宮站180公尺,9500
434,"信義安和站短月租商務家庭房,套房優選好屋",獨立套房 13坪 4F/4F,信義安和大安區-通化街39巷,距信義安和站396公尺,19500
435,獨立套房E衛浴乾濕分離近捷運中山站,獨立套房 5坪 8F/12F,林森福廈中山區-林森北路,距中山站494公尺,9900
436,信義安和只要5分鐘溫馨稀有獨立套房優選好屋,獨立套房 6坪 3F/3F,大安區-通化街39巷,距信義安和站384公尺,10500
437,五條通~採光明亮平面套房,獨立套房 10坪 2F/6F,中山區-林森北路85巷,距善導寺站519公尺,14000
438,看說明!超新乾淨一樓南京三民大套房優選好屋,獨立套房 8坪 1F/7F,武昌華廈松山區-南京東路五段250巷,距南京三民站309公尺,15500
439,"獨立套房(東興路口,出入安全(近京華城)",獨立套房 6坪 2F/6F,松山區-南京東路五段250巷18弄號2-1號,距南京三民站288公尺,10000
440,北門站步行7分鐘電梯獨立套房景觀陽臺,獨立套房 9坪 13F/14F,理想南京大廈大同區-南京西路,距北門站393公尺,16500
441,捷運電梯陽台廚房採光套房/車位另計,獨立套房 12坪 3F/12F,長門金冠中山區-新生北路二段96號,距中山國小站405公尺,16000
442,採光明亮平面套房優選好屋,獨立套房 10坪 2F/6F,中山區-林森北路85巷,距善導寺站519公尺,14000
443,"近北門,西門站,獨立大套房/對外窗",獨立套房 8.2坪 10F/12F,中華第一大樓中正區-中華路一段,距西門站395公尺,10800~18000
444,可短租近市府捷運站w飯店信義微風阪急百貨,獨立套房 6坪 4F/5F,信義區-忠孝東路五段31巷,距市政府78公尺,15000
445,晶華萬坪公園1房1廳,獨立套房 13.1坪 10F/12F,中山區-林森北路,距雙連站571公尺,20000
446,全新裝璜套房出租,獨立套房 8坪 14F/27F,亞洲時代廣場大樓中正區-忠孝西路一段,距台北車站站229公尺,20000
447,近後山埤捷運站2號出口、公園，生活機能佳,獨立套房 7坪 4F/4F,信義區-忠孝東路五段790巷62弄7號,距後山埤站460公尺,13500
448,忠孝敦化統領商圈後，新裝璜套房，鬧中取靜,獨立套房 6坪 5F/5F,大安區-忠孝東路四段205巷,距忠孝敦化站167公尺,11000
449,新生北路晶華官邸景觀花園小豪宅(B),獨立套房 8坪 1F/6F,晶華官邸中山區-新生北路二段33巷7號,距松江南京584公尺,17000
450,R5232陽明套房近陽明榮總華碩捷運優選好屋,獨立套房 8坪 3F/3F,北投區-致遠三路55巷,距唭哩岸站370公尺,12500
451,套房/近市府101巨蛋世貿信義敦仁,獨立套房 5坪 1F/7F,逸仙雅仕信義區-光復南路417巷175號,距國父紀念館站537公尺,12000
452,可短租近市府捷運站w飯店信義微風阪急百貨,獨立套房 6坪 4F/5F,信義區-忠孝東路五段31巷,距市政府78公尺,15000
453,近市場.捷運.單純>限女性.,獨立套房 10坪 4F/4F,松山區-南京東路五段251巷,距南京三民站222公尺,15000
454,關渡捷運站一分鐘,獨立套房 5坪 1F/3F,北投區-中央北路四段583巷11弄24號,距關渡站87公尺,6500
455,双捷運'五分鍾到家美麗小宅,獨立套房 8坪 8F/8F,中山區-新生北路二段,距松江南京568公尺,17800
456,北車走路3分鐘二樓大面採光獨立套房優選好屋,獨立套房 5.5坪 2F/5F,達里安雙子星館大同區-太原路9號,距台北車站站49公尺,19900
457,附傢俱獨立套房近捷運南京三民站,獨立套房 7坪 2F/5F,松山區-南京東路五段291巷6弄14號,距南京三民站92公尺,11500
458,時尚套房近捷運信義安和站(含廚具)優選好屋,獨立套房 7坪 4F/5F,大安區-通化街39巷,距信義安和站537公尺,18000
459,近北門站/美住宅包瓦斯水網路第四台,獨立套房 7坪 6F/8F,電梯美宅/大采光/塔大同區-長安西路,距北門站419公尺,8500
460,捷運站旁套房出租近榮總、振興,獨立套房 3坪 5F/5F,北投區-明德路,距明德站99公尺,8200
461,❤電梯❤磁卡進出❤代收垃圾❤裝潢新,獨立套房 10坪 2F/3F,中山北路二段、南京東路一段中山區-林森北路133巷,距中山站597公尺,17000
462,小房東*忠孝復興站*電梯*免追垃圾車*優選好屋,獨立套房 6坪 8F/11F,萬象大樓大安區-復興南路一段126巷,距忠孝復興站177公尺,18500
463,文湖線六張犁套房（仲介勿擾）優選好屋,獨立套房 8坪 1F/5F,大安區-樂業街108巷,距六張犁站387公尺,15000
464,限女生，單純，拎包入住,獨立套房 8坪 2F/5F,御林園松山區-健康路325巷,距南京三民站549公尺,12000
465,忠孝敦化統領商圈後，新裝璜套房，鬧中取靜,獨立套房 6坪 5F/5F,大安區-忠孝東路四段205巷,距忠孝敦化站167公尺,11000
466,信義安和只要5分鐘溫馨稀有獨立套房優選好屋,獨立套房 6坪 3F/3F,大安區-通化街39巷,距信義安和站384公尺,10500
467,五條通~採光明亮平面套房,獨立套房 10坪 2F/6F,中山區-林森北路85巷,距善導寺站519公尺,14000
468,看說明!超新乾淨一樓南京三民大套房優選好屋,獨立套房 8坪 1F/7F,武昌華廈松山區-南京東路五段250巷,距南京三民站309公尺,15500
469,"獨立套房(東興路口,出入安全(近京華城)",獨立套房 6坪 2F/6F,松山區-南京東路五段250巷18弄號2-1號,距南京三民站288公尺,10000
470,北門站步行7分鐘電梯獨立套房景觀陽臺,獨立套房 9坪 13F/14F,理想南京大廈大同區-南京西路,距北門站393公尺,16500
471,捷運電梯陽台廚房採光套房/車位另計,獨立套房 12坪 3F/12F,長門金冠中山區-新生北路二段96號,距中山國小站405公尺,16000
472,(限女性1房1廳民生東路民權東路雙連捷運,獨立套房 9.7坪 2F/8F,中山區-林森北路399巷,距中山國小站368公尺,13000
473,林森北七條通屋主自租住戶單純【舒適乾淨】,獨立套房 11坪 3F/3F,中山區-林森北路119巷,no info,17000
474,方便又安靜的套房，有大陽台使用,獨立套房 8坪 3F/3F,大安區-通化街98巷,距信義安和站402公尺,12000
475,忠孝復興捷運站單人採光套房歡迎美業,獨立套房 3坪 7F/12F,首都銀行大樓大安區-忠孝東路四段107號,距忠孝敦化站183公尺,12500
476,近中山捷運二房一廳，機能好、便利性高,獨立套房 12坪 2F/4F,中山區-林森北路138巷42號,距中山站332公尺,19800
477,北門站步行6分.採光大套房.垃圾代收優選好屋,獨立套房 8坪 3F/5F,中正區-中華路一段21巷10號,距北門站316公尺,14500
478,限量！歡迎美業！尊寵寬敞採光單人套房,獨立套房 3坪 7F/12F,-大安區-忠孝東路四段107號,距忠孝敦化站172公尺,12500
479,✅松江南京✅社區管理✅垃圾代收✅流理台,獨立套房 12.7坪 3F/6F,中山區-林森北路107巷,距松江南京588公尺,15500
480,R5232陽明套房近陽明榮總華碩捷運優選好屋,獨立套房 8坪 3F/3F,北投區-致遠三路55巷,距唭哩岸站370公尺,12500
481,套房/近市府101巨蛋世貿信義敦仁,獨立套房 5坪 1F/7F,逸仙雅仕信義區-光復南路417巷175號,距國父紀念館站537公尺,12000
482,可短租近市府捷運站w飯店信義微風阪急百貨,獨立套房 6坪 4F/5F,信義區-忠孝東路五段31巷,距市政府78公尺,15000
483,近市場.捷運.單純>限女性.,獨立套房 10坪 4F/4F,松山區-南京東路五段251巷,距南京三民站222公尺,15000
484,關渡捷運站一分鐘,獨立套房 5坪 1F/3F,北投區-中央北路四段583巷11弄24號,距關渡站87公尺,6500
485,双捷運'五分鍾到家美麗小宅,獨立套房 8坪 8F/8F,中山區-新生北路二段,距松江南京568公尺,17800
486,北車走路3分鐘二樓大面採光獨立套房優選好屋,獨立套房 5.5坪 2F/5F,達里安雙子星館大同區-太原路9號,距台北車站站49公尺,19900
487,附傢俱獨立套房近捷運南京三民站,獨立套房 7坪 2F/5F,松山區-南京東路五段291巷6弄14號,距南京三民站92公尺,11500
488,時尚套房近捷運信義安和站(含廚具)優選好屋,獨立套房 7坪 4F/5F,大安區-通化街39巷,距信義安和站537公尺,18000
489,近北門站/美住宅包瓦斯水網路第四台,獨立套房 7坪 6F/8F,電梯美宅/大采光/塔大同區-長安西路,距北門站419公尺,8500
490,捷運站旁套房出租近榮總、振興,獨立套房 3坪 5F/5F,北投區-明德路,距明德站99公尺,8200
491,❤電梯❤磁卡進出❤代收垃圾❤裝潢新,獨立套房 10坪 2F/3F,中山北路二段、南京東路一段中山區-林森北路133巷,距中山站597公尺,17000
492,小房東*忠孝復興站*電梯*免追垃圾車*優選好屋,獨立套房 6坪 8F/11F,萬象大樓大安區-復興南路一段126巷,距忠孝復興站177公尺,18500
493,文湖線六張犁套房（仲介勿擾）優選好屋,獨立套房 8坪 1F/5F,大安區-樂業街108巷,距六張犁站387公尺,15000
494,限女生，單純，拎包入住,獨立套房 8坪 2F/5F,御林園松山區-健康路325巷,距南京三民站549公尺,12000
495,忠孝敦化統領商圈後，新裝璜套房，鬧中取靜,獨立套房 6坪 5F/5F,大安區-忠孝東路四段205巷,距忠孝敦化站167公尺,11000
496,信義安和只要5分鐘溫馨稀有獨立套房優選好屋,獨立套房 6坪 3F/3F,大安區-通化街39巷,距信義安和站384公尺,10500
497,五條通~採光明亮平面套房,獨立套房 10坪 2F/6F,中山區-林森北路85巷,距善導寺站519公尺,14000
498,看說明!超新乾淨一樓南京三民大套房優選好屋,獨立套房 8坪 1F/7F,武昌華廈松山區-南京東路五段250巷,距南京三民站309公尺,15500
499,"獨立套房(東興路口,出入安全(近京華城)",獨立套房 6坪 2F/6F,松山區-南京東路五段250巷18弄號2-1號,距南京三民站288公尺,10000
500,北門站步行7分鐘電梯獨立套房景觀陽臺,獨立套房 9坪 13F/14F,理想南京大廈大同區-南京西路,距北門站393公尺,16500
501,捷運電梯陽台廚房採光套房/車位另計,獨立套房 12坪 3F/12F,長門金冠中山區-新生北路二段96號,距中山國小站405公尺,16000
502,(限女性1房1廳民生東路民權東路雙連捷運,獨立套房 9.7坪 2F/8F,中山區-林森北路399巷,距中山國小站368公尺,13000
503,林森北七條通屋主自租住戶單純【舒適乾淨】,獨立套房 11坪 3F/3F,中山區-林森北路119巷,no info,17000
504,方便又安靜的套房，有大陽台使用,獨立套房 8坪 3F/3F,大安區-通化街98巷,距信義安和站402公尺,12000
505,忠孝復興捷運站單人採光套房歡迎美業,獨立套房 3坪 7F/12F,首都銀行大樓大安區-忠孝東路四段107號,距忠孝敦化站183公尺,12500
506,近中山捷運二房一廳，機能好、便利性高,獨立套房 12坪 2F/4F,中山區-林森北路138巷42號,距中山站332公尺,19800
507,北門站步行6分.採光大套房.垃圾代收優選好屋,獨立套房 8坪 3F/5F,中正區-中華路一段21巷10號,距北門站316公尺,14500
508,限量！歡迎美業！尊寵寬敞採光單人套房,獨立套房 3坪 7F/12F,-大安區-忠孝東路四段107號,距忠孝敦化站172公尺,12500
509,✅松江南京✅社區管理✅垃圾代收✅流理台,獨立套房 12.7坪 3F/6F,中山區-林森北路107巷,距松江南京588公尺,15500
510,西門站4分.博愛路.中華路.延平南路,獨立套房 14.9坪 5F/9F,中正區-漢口街一段,距西門站410公尺,18000
511,中山國小4分.中山北路.林森北路新生北路,獨立套房 9.5坪 4F/10F,中山區-農安街,距中山國小站263公尺,17000
512,信維市場樓上，近大安捷運站生活機能強,獨立套房 樓中樓 7.2坪 2F/6F,信維市場大安區-信義路四段61號,距大安站109公尺,9800
513,捷運中山站5分鐘電梯大樓新裝潢套房03,獨立套房 7坪 5F/10F,中山區-長春路20號,距中山站328公尺,13000
514,石牌捷運站陽明交大全新套房,獨立套房 14坪 1F/2F,北投區-吉利街369巷26弄8號,距石牌站554公尺,18000
515,南京三民捷運5分鐘，有陽臺!超大一房一廳,獨立套房 13坪 5F/6F,松山區-光復北路103巷,距南京三民站503公尺,16800
516,交通便利市中心南京東中山北24警衛優選好屋,獨立套房 9坪 6F/9F,親親大廈中山區-中山北路一段83巷,距中山站363公尺,15000
517,溫馨電梯套房~社區代收垃圾優選好屋,獨立套房 10坪 3F/12F,明皇大廈中山區-錦州街30巷,距中山國小站393公尺,14000
518,可短租/科技大樓站旁優質套房,獨立套房 5坪 2F/12F,超群大廈大安區-和平東路二段,距科技大樓站455公尺,18000
519,林森晶華商圈華廈,獨立套房 9坪 4F/7F,中山區-林森北路259巷,距中山站615公尺,12000
520,臨江街夜市一層一戶雙捷運大套房優選好屋,獨立套房 13坪 2F/3F,大安區-通化街123巷46弄6號,距信義安和站482公尺,16000
521,連假限時特價亞南京松江站優質套房,獨立套房 6.5坪 2F/3F,中山區-伊通街52巷,距松江南京127公尺,15200
522,捷運忠孝復興站旁～走路1分個人工作室使用,獨立套房 12坪 9F/12F,大安區-忠孝東路四段,距樂炸特區FUNNYFRIEDZONE66公尺,17000
523,獨立套房全新裝潢優選好屋,獨立套房 5坪 3F/5F,松山區-八德路三段71巷,距台北小巨蛋站375公尺,16500
524,復興南路一段3××巷ㄨㄨ巷××號,獨立套房 15坪 7F/7F,大安區-復興南路一段313巷,距大安站116公尺,13000
525,捷運電梯有管理套房租售達人簡若婷,獨立套房 9坪 10F/11F,南京尊爵松山區-南京東路五段,距南京三民站558公尺,15000
526,🍍信義安和優質住辦🍍,獨立套房 8坪 3F/12F,曼哈頓大安區-信義路四段,距信義安和站136公尺,19900
527,捷運採光美套(獨立門牌),獨立套房 6.3坪 3F/7F,中山區-中山北路一段105巷,距中山站446公尺,16000
528,大安站精緻垃圾袋收套房,獨立套房 6坪 2F/4F,大安區-信義路四段,距大安站150公尺,13799
529,永春站精緻電梯陽台套房優選好屋,獨立套房 7坪 6F/7F,信義區-忠孝東路五段372巷,距永春站89公尺,15000
530,🌞善導寺站、新鮮人首選、樓上不可站🌞優選好屋,獨立套房 樓中樓 9坪 1F/1F,中正區-北平東路18號,距善導寺站193公尺,12999
531,南京三民捷運站二號出口,獨立套房 7坪 2F/4F,佳德糕餅店倉庫樓上松山區-南京東路五段66巷,距南京三民站223公尺,15000
532,國父紀念館旁優質套房,獨立套房 7坪 3F/7F,視現場信義區-光復南路417巷,距國父紀念館站519公尺,16800
533,時尚雅痞風捷運站旁錯過不再需正職,獨立套房 7坪 3F/5F,中山區-錦州街,距中山國中站115公尺,11000
534,中山區合江街幽靜單身套房,獨立套房 6坪 4F/4F,中山區-合江街102巷,距行天宮站502公尺,9600
535,七星級百萬裝潢費用全包光纖雙捷運走2分鐘,獨立套房 11坪 7F/15F,中山區-新生北路二段,距中山國小站611公尺,20000
536,警衛大樓費用全包光纖雙捷運走2分鐘,獨立套房 4坪 9F/15F,中山區-新生北路二段,距中山國小站611公尺,8000
537,走2分鐘善導寺捷運站~上班族.學生首選優選好屋,獨立套房 5坪 3F/4F,中正區-林森北路9巷,距善導寺站138公尺,13500
538,大安捷運復興電梯靜巷亮麗美宅,獨立套房 8.9坪 7F/7F,大安區-復興南路一段253巷,距大安站451公尺,20000
539,忠孝復興捷運站雙人套房歡迎美業,獨立套房 5坪 7F/12F,-大安區-忠孝東路四段107號,距忠孝敦化站109公尺,14000
540,捷運旁國賓晶華馬偕醫院旁陽台洗衣機垃圾代優選好屋,獨立套房 樓中樓 9坪 2F/14F,基泰之星中山區-農安街6號,距中山國小站405公尺,16500
541,行天宮捷運站精緻裝修電梯套房免服務費優選好屋,獨立套房 7坪 7F/7F,電梯大樓中山區-中原街,距松江南京665公尺,18500
542,石牌捷運套房出租(近榮總陽明)走路5分鐘,獨立套房 10坪 4F/4F,北投區-裕民二路,距石牌站243公尺,13500
543,不老松、管理、垃圾代收優選好屋,獨立套房 9.4坪 6F/12F,中山區-新生北路二段,no info,20000
544,近小巨蛋獨立套房,獨立套房 6坪 5F/5F,松山區-南京東路四段120巷,距台北小巨蛋站454公尺,10000
545,小資首選、條通商圈、陽台可曬、垃圾代收,獨立套房 10坪 3F/8F,中山區-林森北路107巷,no info,17000
546,近大安站和科技大樓捷運站套房,獨立套房 7坪 5F/5F,大安區-復興南路二段151巷,距六張犁站469公尺,11500
547,近石牌捷運站，陽明大學門口，全聯福利中心,獨立套房 8坪 5F/5F,北投區-東華街二段,no info,13000
548,植物園靜巷方正通風採光屋況好,獨立套房 12坪 4F/4F,中正區-和平西路二段70巷,no info,19800
549,獨立優質大套房交通便利/生活機能極佳,獨立套房 9.1坪 5F/13F,中山區-錦州街,距中山國小站330公尺,8750~14000
550,知性舒適美套房優選好屋,獨立套房 7.8坪 8F/8F,中山區-林森北路107巷,距善導寺站631公尺,11800~19000
551,獨立雙鐵門24h管理員免垃圾處裡看內湖山,獨立套房 9坪 11F/11F,萬象大安區-復興南路一段126巷,距忠孝復興站248公尺,15500
552,漢口街優質套房,獨立套房 14.6坪 5F/13F,中正區-漢口街一段85號,距西門站460公尺,18500
553,中山捷運站新套房自租,獨立套房 8坪 4F/5F,中山區-南京西路,距中山站473公尺,8999
554,大安森林公園永康街一分鐘採光大套房,獨立套房 7坪 4F/4F,大安區-金華街,距東門站440公尺,11000
555,🍎雙連捷運電梯採光兩房🍎,獨立套房 樓中樓 12.7坪 9F/12F,中山吉軒中山區-新生北路二段,距中山國小站668公尺,19000
556,※可養寵物※松山線南京三民站※近松山站※,獨立套房 6坪 3F/3F,松山區-南京東路五段291巷,距南京三民站384公尺,8000
557,通化夜市、捷運信義安和優質套房優選好屋,獨立套房 5.5坪 2F/3F,大安區-通化街101巷,no info,11000
558,2F/行天宮正對面/可短期月租/交通便利優選好屋,獨立套房 7坪 2F/5F,中山區-民權東路二段,距行天宮站399公尺,9500
559,美樂*中山國中*新裝潢*小資套房*龍江路,獨立套房 樓中樓 8.6坪 5F/9F,依現場社區名稱中山區-民生東路三段,no info,19999
560,電梯大套房/中山國小站/明亮大採光,獨立套房 6坪 5F/7F,中山區-錦州街,距中山國小站314公尺,12000
561,西門捷運站6分鐘~,獨立套房 7坪 10F/12F,中正區-中華路一段,no info,12000
562,飯店式電梯管理套房，包水包電＿乾濕分離,獨立套房 5坪 6F/11F,全家福商業大樓大同區-南京西路,距台北車站站589公尺,13900
563,飯店式電梯管理套房，包水包電＿乾濕分離優選好屋,獨立套房 6坪 6F/11F,全家福商業大樓大同區-南京西路,距台北車站站589公尺,16500
564,南京三民捷運站旁~採光通風佳,獨立套房 6坪 2F/3F,松山區-南京東路五段,距南京三民站132公尺,8000
565,市府捷運面忠孝東路信義計劃區套房家電俱齊優選好屋,獨立套房 6坪 3F/4F,信義區-忠孝東路五段,距市政府259公尺,12000
566,超優質精緻獨立套房全新裝潢.交通便利,獨立套房 8坪 10F/14F,大安區-信義路四段,距信義安和站85公尺,18000
567,溫馨精緻獨立套房.全新裝潢,獨立套房 5坪 5F/6F,大同區-太原路,距雙連站425公尺,12500
568,麟光/六張犁、採光、小資族、對外窗,獨立套房 7坪 2F/5F,大安區-臥龍街,距麟光站153公尺,10988
569,中山國小/晴光、獨立洗衣、垃圾代收,獨立套房 6坪 9F/9F,中山區-農安街,距中山國小站277公尺,12000
570,雙連捷運站中山捷運站7分鐘電梯套房~,獨立套房 7坪 2F/6F,中山區-長春路3巷,距雙連站362公尺,14500
571,古亭捷運站~大空間低樓層優選好屋,獨立套房 5坪 B1/5F,中正區-和平西路二段32巷,距中正紀念堂站651公尺,8000
572,中華路南機場美食植物園旁全新奢華亮麗套房,獨立套房 8.3坪 5F/5F,中正區-中華路二段163巷,no info,10900
573,高品質精緻套房.捷運小巨蛋站.有獨立陽台,獨立套房 6坪 4F/4F,松山區-南京東路四段120巷,距台北小巨蛋站389公尺,11000
574,採光明亮平面套房,獨立套房 11坪 2F/6F,中山區-林森北路85巷,距善導寺站519公尺,14000
575,中山捷運.電梯.垃圾代.外推窗.有影片,獨立套房 5坪 3F/8F,中山中山區-中山北路一段105巷,距中山站445公尺,14500
576,3米6樓中樓.採光.電梯.垃圾代.系統廚優選好屋,獨立套房 9.4坪 6F/12F,中山中山區-新生北路二段,距雙連站527公尺,19999
577,忠孝敦化捷運美套房(有管理員),獨立套房 7坪 7F/7F,大安區-忠孝東路四段170巷,no info,12700
578,大降價~電梯門牌套房~可開伙~搶租誠可議,獨立套房 10.1坪 13F/14F,優質管理電梯大樓大同區-南京西路,no info,15800
579,信義安和站採光對外窗套房限女,獨立套房 6坪 2F/2F,大安區-通化街,距信義安和站267公尺,10000
580,近世貿101一號出口約350公尺電梯套房優選好屋,獨立套房 6坪 12F/12F,信義小築信義區-信義路四段397號,距信義安和站496公尺,13000
581,💗善導寺站、搶先預約、慢了就沒了💗,獨立套房 樓中樓 9坪 1F/1F,中正區-北平東路18號,距善導寺站193公尺,12999
582,後山埤、新裝潢二樓套房、機能佳、採光好宜優選好屋,獨立套房 8坪 2F/4F,信義區-忠孝東路五段790巷,距後山埤站512公尺,13999
583,新裝潢✨可寵✨可騎車上樓✨垃圾代收✨公園優選好屋,獨立套房 7坪 3F/5F,松江南京捷運站中山區-吉林路98巷,距松江南京374公尺,11500
584,近林森公園◆電梯套房◆採光佳,獨立套房 5坪 7F/7F,依社區中山區-長安東路一段53巷,距松江南京591公尺,14998
585,捷運忠孝復興站5分鐘套房出租全新冷氣,獨立套房 7坪 3F/5F,大安區-市民大道四段,距樂炸特區FUNNYFRIEDZONE370公尺,13500
586,┌可寵┬南京三民站┬採光佳┬有垃圾代收┐,獨立套房 7坪 3F/4F,松山區-南京東路五段123巷,距南京三民站262公尺,10000
587,~採光超棒~有電梯~垃圾代收~可炊煮~優選好屋,獨立套房 11坪 6F/6F,電梯華廈松山區-南京東路五段,距南京三民站565公尺,16500
588,※可養寵物※捷運南京三民站※近中華開發※,獨立套房 7坪 3F/4F,松山區-南京東路五段123巷,距南京三民站262公尺,9000
589,中山站/獨立洗.垃圾代收.八大可.電6元,獨立套房 10坪 2F/3F,大大房屋中山區-林森北路133巷,距中山站593公尺,16999
590,中山站/條通商圈.垃圾代收.獨立曬衣,獨立套房 6坪 3F/8F,大大房屋中山區-中山北路一段105巷,距中山站456公尺,13999
591,中山站/條通.有陽台.垃圾代收.獨立洗衣,獨立套房 8坪 3F/8F,大大房屋中山區-中山北路一段105巷,距中山站456公尺,15999
592,艾登/漢口街/北車站/西門町/可寵,獨立套房 5坪 4F/6F,中正區-漢口街一段,距台北車站405公尺,10500
